"location","remote_root","directory","epoch","decision","planned_action","reason","retained_evidence","checkpoint_path","checkpoint_mb","eval_summary_path","eval_summary_kind","transfer_clip_style","transfer_content_lpips","transfer_art_fid","wall_total_sec","train_log_path","train_sum_epoch_time_sec","train_epoch_time_sec","source_evidence_csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0005","delete_candidate","delete_checkpoint","Baseline reference keeps e1/e8; intermediate ckpt not a retained operating point and full_eval summary remains.","config/log/full_eval summary plus e1/e8 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0005.pt","43.591","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0005\summary.json","full_eval","0.6584814369678497","0.4673042670166666","","94.90749232599956","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv","506.223088264465","62.23699736595154","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0006","delete_candidate","delete_checkpoint","Baseline reference keeps e1/e8; intermediate ckpt not a retained operating point and full_eval summary remains.","config/log/full_eval summary plus e1/e8 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0006.pt","43.591","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0006\summary.json","full_eval","0.6578508920470874","0.47181150605","","95.09559635999994","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv","506.223088264465","62.23699736595154","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0007","delete_candidate","delete_checkpoint","Baseline reference keeps e1/e8; intermediate ckpt not a retained operating point and full_eval summary remains.","config/log/full_eval summary plus e1/e8 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0007.pt","43.591","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0007\summary.json","full_eval","0.658814528187116","0.4712493931166667","","95.01530161799928","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv","506.223088264465","62.23699736595154","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0008","keep","keep_checkpoint","Distinct5 table keeps baseline e1/e8 reference operating points.","baseline e1/e8 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0008.pt","43.591","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0008\summary.json","full_eval","0.6602280591924985","0.46489553474999995","","94.8003261089998","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv","506.223088264465","62.23699736595154","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0001","delete_candidate","delete_checkpoint","Variant A is marked rejected in Distinct5 run table; summaries/logs retain negative ablation evidence.","config/log/full_eval summaries","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0001.pt","49.807","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0001\summary.json","full_eval","0.6542031515638033","0.4553355510166666","","95.24508640099975","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv","507.093955278397","62.34275555610657","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0002","delete_candidate","delete_checkpoint","Variant A is marked rejected in Distinct5 run table; summaries/logs retain negative ablation evidence.","config/log/full_eval summaries","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0002.pt","49.807","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0002\summary.json","full_eval","0.6560736366609732","0.4858347599666667","","95.29496694299996","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv","507.093955278397","62.34275555610657","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0003","delete_candidate","delete_checkpoint","Variant A is marked rejected in Distinct5 run table; summaries/logs retain negative ablation evidence.","config/log/full_eval summaries","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0003.pt","49.807","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0003\summary.json","full_eval","0.6568251612285774","0.4820433579666667","","97.8382688419997","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv","507.093955278397","62.34275555610657","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0004","delete_candidate","delete_checkpoint","Variant A is marked rejected in Distinct5 run table; summaries/logs retain negative ablation evidence.","config/log/full_eval summaries","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0004.pt","49.807","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0004\summary.json","full_eval","0.6574405712385972","0.4751035907","","95.34430218299985","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv","507.093955278397","62.34275555610657","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0005","delete_candidate","delete_checkpoint","Variant A is marked rejected in Distinct5 run table; summaries/logs retain negative ablation evidence.","config/log/full_eval summaries","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0005.pt","49.807","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0005\summary.json","full_eval","0.6566498090823492","0.48110805548333324","","95.02715564099981","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv","507.093955278397","62.34275555610657","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0006","delete_candidate","delete_checkpoint","Variant A is marked rejected in Distinct5 run table; summaries/logs retain negative ablation evidence.","config/log/full_eval summaries","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0006.pt","49.807","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0006\summary.json","full_eval","0.6563564091424146","0.48108626511666663","","94.86079137599972","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv","507.093955278397","62.34275555610657","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0007","delete_candidate","delete_checkpoint","Variant A is marked rejected in Distinct5 run table; summaries/logs retain negative ablation evidence.","config/log/full_eval summaries","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0007.pt","49.807","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0007\summary.json","full_eval","0.6588117668529352","0.4803388535833332","","94.7584971490005","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv","507.093955278397","62.34275555610657","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0008","delete_candidate","delete_checkpoint","Variant A is marked rejected in Distinct5 run table; summaries/logs retain negative ablation evidence.","config/log/full_eval summaries","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0008.pt","49.807","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0008\summary.json","full_eval","0.659583698908488","0.4712177094666667","","95.04837335200136","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv","507.093955278397","62.34275555610657","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_b_global_vq_b44_remote","epoch_0001","delete_candidate","delete_checkpoint","Variant B retained point is e8; other epochs have summaries but are not retained ckpts.","config/log/full_eval summaries plus e8 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\epoch_0001.pt","66.393","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0001\summary.json","full_eval","0.6530886772274971","0.47625287186666665","","98.81614170499961","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\logs\training_20260602_054854.csv","504.975627660751","62.0492148399353","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_b_global_vq_b44_remote","epoch_0002","delete_candidate","delete_checkpoint","Variant B retained point is e8; other epochs have summaries but are not retained ckpts.","config/log/full_eval summaries plus e8 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\epoch_0002.pt","66.393","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0002\summary.json","full_eval","0.6525793705880641","0.47013386258333334","","95.60686075800004","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\logs\training_20260602_054854.csv","504.975627660751","62.0492148399353","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_b_global_vq_b44_remote","epoch_0003","delete_candidate","delete_checkpoint","Variant B retained point is e8; other epochs have summaries but are not retained ckpts.","config/log/full_eval summaries plus e8 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\epoch_0003.pt","66.393","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0003\summary.json","full_eval","0.6519364875555038","0.46626251073333336","","95.44951747099913","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\logs\training_20260602_054854.csv","504.975627660751","62.0492148399353","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_b_global_vq_b44_remote","epoch_0004","delete_candidate","delete_checkpoint","Variant B retained point is e8; other epochs have summaries but are not retained ckpts.","config/log/full_eval summaries plus e8 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\epoch_0004.pt","66.393","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0004\summary.json","full_eval","0.6548807411392531","0.4547439612333333","","95.05624773300042","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\logs\training_20260602_054854.csv","504.975627660751","62.0492148399353","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_b_global_vq_b44_remote","epoch_0005","delete_candidate","delete_checkpoint","Variant B retained point is e8; other epochs have summaries but are not retained ckpts.","config/log/full_eval summaries plus e8 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\epoch_0005.pt","66.393","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0005\summary.json","full_eval","0.6563806839287281","0.4563760657833333","","95.01549649899971","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\logs\training_20260602_054854.csv","504.975627660751","62.0492148399353","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_b_global_vq_b44_remote","epoch_0006","delete_candidate","delete_checkpoint","Variant B retained point is e8; other epochs have summaries but are not retained ckpts.","config/log/full_eval summaries plus e8 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\epoch_0006.pt","66.393","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0006\summary.json","full_eval","0.6563532701134681","0.46202447275","","95.02998779799964","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\logs\training_20260602_054854.csv","504.975627660751","62.0492148399353","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_b_global_vq_b44_remote","epoch_0007","delete_candidate","delete_checkpoint","Variant B retained point is e8; other epochs have summaries but are not retained ckpts.","config/log/full_eval summaries plus e8 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\epoch_0007.pt","66.393","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0007\summary.json","full_eval","0.6585063304007054","0.45757193926666667","","95.16350627599968","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\logs\training_20260602_054854.csv","504.975627660751","62.0492148399353","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_b_global_vq_b44_remote","epoch_0008","keep","keep_checkpoint","Variant B weak-retain operating point is epoch_0008.","B e8 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\epoch_0008.pt","66.393","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0008\summary.json","full_eval","0.6597951069474219","0.4547252453833333","","95.20408842699908","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\logs\training_20260602_054854.csv","504.975627660751","62.0492148399353","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_c_content_guided_spatial_b44_remote","epoch_0001","delete_candidate","delete_checkpoint","Variant C retained point is e2; other epoch ckpts are redundant after summaries remain.","config/log/full_eval summaries plus e2 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\epoch_0001.pt","50.395","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0001\summary.json","full_eval","0.6613958976169428","0.44174480735","","98.58742219600026","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\logs\training_20260602_062216.csv","512.740225315094","62.88943147659302","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_c_content_guided_spatial_b44_remote","epoch_0002","keep","keep_checkpoint","Variant C retained operating point is epoch_0002.","C e2 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\epoch_0002.pt","50.395","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0002\summary.json","full_eval","0.6602633555233479","0.43231252926666663","","95.89410842699908","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\logs\training_20260602_062216.csv","512.740225315094","62.88943147659302","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_c_content_guided_spatial_b44_remote","epoch_0003","delete_candidate","delete_checkpoint","Variant C retained point is e2; other epoch ckpts are redundant after summaries remain.","config/log/full_eval summaries plus e2 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\epoch_0003.pt","50.395","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0003\summary.json","full_eval","0.6586792735755442","0.4364462734000001","","95.23135643200112","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\logs\training_20260602_062216.csv","512.740225315094","62.88943147659302","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_c_content_guided_spatial_b44_remote","epoch_0004","delete_candidate","delete_checkpoint","Variant C retained point is e2; other epoch ckpts are redundant after summaries remain.","config/log/full_eval summaries plus e2 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\epoch_0004.pt","50.395","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0004\summary.json","full_eval","0.6578681400418281","0.43777296863333337","","95.34808660300041","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\logs\training_20260602_062216.csv","512.740225315094","62.88943147659302","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_c_content_guided_spatial_b44_remote","epoch_0005","delete_candidate","delete_checkpoint","Variant C retained point is e2; other epoch ckpts are redundant after summaries remain.","config/log/full_eval summaries plus e2 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\epoch_0005.pt","50.395","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0005\summary.json","full_eval","0.6588800642391046","0.4495716787833334","","94.78858905499874","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\logs\training_20260602_062216.csv","512.740225315094","62.88943147659302","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_c_content_guided_spatial_b44_remote","epoch_0006","delete_candidate","delete_checkpoint","Variant C retained point is e2; other epoch ckpts are redundant after summaries remain.","config/log/full_eval summaries plus e2 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\epoch_0006.pt","50.395","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0006\summary.json","full_eval","0.6613628979027271","0.45614705668333333","","98.34615033000046","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\logs\training_20260602_062216.csv","512.740225315094","62.88943147659302","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_c_content_guided_spatial_b44_remote","epoch_0007","delete_candidate","delete_checkpoint","Variant C retained point is e2; other epoch ckpts are redundant after summaries remain.","config/log/full_eval summaries plus e2 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\epoch_0007.pt","50.395","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0007\summary.json","full_eval","0.6623174470663071","0.4592469958166667","","94.84917641399988","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\logs\training_20260602_062216.csv","512.740225315094","62.88943147659302","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_c_content_guided_spatial_b44_remote","epoch_0008","delete_candidate","delete_checkpoint","Variant C retained point is e2; other epoch ckpts are redundant after summaries remain.","config/log/full_eval summaries plus e2 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\epoch_0008.pt","50.395","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0008\summary.json","full_eval","0.6618481144309045","0.45475413031666667","","95.09122094299892","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\logs\training_20260602_062216.csv","512.740225315094","62.88943147659302","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_d_vq_content_guided_b44_remote","epoch_0001","keep","keep_checkpoint","Variant D retained operating point is epoch_0001.","D e1 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\epoch_0001.pt","67.259","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0001\summary.json","full_eval","0.6606688737869263","0.4229966518000001","","96.12465538200013","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\logs\training_20260602_065945.csv","511.389257669449","62.79899024963379","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
"remote_I","I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_d_vq_content_guided_b44_remote","epoch_0002","delete_candidate","delete_checkpoint","Variant D retained point is e1; other epoch ckpts are redundant after summaries remain.","config/log/full_eval summaries plus e1 checkpoint","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\epoch_0002.pt","67.259","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0002\summary.json","full_eval","0.6581198732554912","0.4472226782999999","","95.42896754200046","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\logs\training_20260602_065945.csv","511.389257669449","62.79899024963379","G:\GitHub\Latent_Style\EXPERIMENT_ARCHAEOLOGY\manual_remote_schrodingerbridge_epoch_evidence_20260605.csv"
