experiment_id,epoch,epoch_num,k_value,recipe_id,description,content_weights,target_weights,balance_target_styles_per_batch,summary_path,checkpoint,all_clip_style,all_clip_content,all_content_lpips,transfer_clip_style,transfer_clip_content,transfer_content_lpips,photo_clip_style,photo_clip_content,photo_content_lpips,identity_clip_style,identity_clip_content,identity_content_lpips,score_ec_all,score_65_35_all,score_ec_transfer,score_65_35_transfer,score_ec_photo,score_65_35_photo,primary_score,weighted_score_65_35,photo_primary_score
K2_r12_hayao_cezanne,epoch_0005,5,2.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\epoch_0005.pt,0.7029200276533762,0.85326837948,0.40040251085333334,0.6731582778692246,0.8480475624,0.40923823463333325,0.6505617131789525,0.8150458230833333,0.41416530274999996,0.8219670267899831,0.8741516478,0.3650596157333333,0.4214690836518699,0.6667571391760279,0.3976761726052083,0.6443194984933294,0.381121624282633,0.6279072576038192,0.4214690836518699,0.6667571391760279,0.381121624282633
K2_r12_hayao_cezanne,epoch_0003,3,2.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\epoch_0003.pt,0.6995928825934727,0.85235468232,0.39762923698666663,0.6694386954605579,0.8475451427999999,0.40541224280000004,0.6439872540533543,0.8123297590833333,0.4127507658333333,0.8202096311251322,0.8715928404,0.3664972137333334,0.4214142984865275,0.6655651407404239,0.3980400525167869,0.6432408670693627,0.37818102175592694,0.6241289470930137,0.4214142984865275,0.6655651407404239,0.37818102175592694
K2_r03_hayao_strong,epoch_0002,2,2.0,R03_hayao_strong,Strong Hayao target pressure.,"1.3,1.4,0.85,0.85,0.85","0.75,1.7,1,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\epoch_0002.pt,0.6972898585001627,0.8589081937199999,0.3957639336933333,0.6658061965306599,0.8545603728833333,0.40267772571666666,0.6335151103635629,0.8259429171666666,0.4038943191666667,0.8232245063781738,0.8762994770666666,0.36810876560000005,0.42132768117567054,0.6647210312324391,0.3977008715436297,0.6418368237440956,0.377641956181476,0.6204218100279826,0.42132768117567054,0.6647210312324391,0.377641956181476
K2_r19_hayao_fix_prev,epoch_0002,2,2.0,R19_hayao_fix_prev,Previous manual recipe plus extra Hayao target.,"1.35,1.35,0.8,0.8,0.8","0.75,1.6,1,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r19_hayao_fix_prev\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r19_hayao_fix_prev\epoch_0002.pt,0.6986411150693894,0.8567200977066665,0.3971130864933333,0.6676003675162792,0.8523856967166665,0.40409695433333326,0.6357166036963463,0.8229464815,0.4094442943333333,0.8228041052818298,0.8740577016666666,0.3691776151333333,0.42120158551304016,0.6651271445224365,0.3978250922911368,0.6425063048689148,0.3754260674999125,0.6199102893859585,0.42120158551304016,0.6651271445224365,0.3754260674999125
K2_r11_photo_target_some,epoch_0002,2,2.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\epoch_0002.pt,0.6978624383211137,0.8551980375066667,0.3964711780933334,0.666634956151247,0.8502354656833335,0.4042986379166667,0.636875952531894,0.8239729496666667,0.40025274233333336,0.8227723670005798,0.8750483248,0.36516133879999996,0.42118009525285555,0.6648456725760572,0.39711535139166104,0.6418081982274773,0.3819646060048496,0.6238809093290645,0.42118009525285555,0.6648456725760572,0.3819646060048496
K2_r15_hard_art,epoch_0004,4,2.0,R15_hard_art,Hard version of art target emphasis.,"1.6,1.1,0.75,0.75,0.75","0.45,1.45,1.45,1.45,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r15_hard_art\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r15_hard_art\epoch_0004.pt,0.701919927875201,0.8519844143199999,0.39999187902666655,0.6716990878681341,0.8465127432499999,0.4083987948333333,0.6439060429732005,0.8147877016666666,0.4194492911666666,0.8228032879034679,0.8738710986000001,0.3663642158,0.42115765699813706,0.6662507954595474,0.3973779898921389,0.6436648289226206,0.3738201096701584,0.6217316760242471,0.42115765699813706,0.6662507954595474,0.3738201096701584
K2_r10_no_photo_target,epoch_0004,4,2.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\epoch_0004.pt,0.7005649289687474,0.8522366995599999,0.3991092871466666,0.6705089886486529,0.8468073943333332,0.40772748755000005,0.6462921246886254,0.8159730881666666,0.41637768375,0.8207886902491252,0.8739539204666666,0.3646364855333333,0.42096295956807556,0.6656789533283526,0.39712404332724616,0.6431262219791244,0.3771905067849094,0.6243576917351066,0.42096295956807556,0.6656789533283526,0.3771905067849094
K2_r19_hayao_fix_prev,epoch_0001,1,2.0,R19_hayao_fix_prev,Previous manual recipe plus extra Hayao target.,"1.35,1.35,0.8,0.8,0.8","0.75,1.6,1,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r19_hayao_fix_prev\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r19_hayao_fix_prev\epoch_0001.pt,0.6975869806210199,0.8508905872400001,0.39675714948,0.6670918281376362,0.84694702805,0.40371596121666664,0.6406317989031474,0.8076983829166666,0.4217141389166666,0.8195675905545553,0.8666648240000001,0.36892190253333335,0.4208143586754641,0.6645665350856629,0.397776209521267,0.6423091018636302,0.3704683114660715,0.6188107206662125,0.4208143586754641,0.6645665350856629,0.3704683114660715
K2_r02_prev_manual,epoch_0005,5,2.0,R02_prev_manual,Previous manual recipe: more photo/Hayao content and Hayao/art target.,"1.35,1.25,0.85,0.85,0.85","0.8,1.35,1.05,1.05,1.05",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r02_prev_manual\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r02_prev_manual\epoch_0005.pt,0.7030450568993885,0.8486643459466667,0.40152078134666674,0.6732603757580121,0.8431201763833334,0.4104085283833333,0.6504469628135363,0.8108388605833333,0.42178053991666675,0.8221837814648947,0.8708410242000001,0.3659697932,0.4207578563312342,0.6664470135132691,0.3969485757243564,0.6439762593085412,0.3761010916508869,0.6251673368579652,0.4207578563312342,0.6664470135132691,0.3761010916508869
K2_r11_photo_target_some,epoch_0005,5,2.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\epoch_0005.pt,0.7031105497280756,0.8488604419333333,0.40161766145333333,0.6736058058838049,0.8432142320833332,0.41058894256666667,0.648562736560901,0.8138012865833334,0.4170602054166667,0.8211295251051585,0.8714452813333333,0.36573253699999997,0.42072893500311825,0.6664556758145825,0.3970307103392061,0.6441376439261399,0.3780730284252161,0.6255947068687523,0.42072893500311825,0.6664556758145825,0.3780730284252161
K2_r18_cezanne_fix_prev,epoch_0005,5,2.0,R18_cezanne_fix_prev,Previous manual recipe plus extra Cezanne target.,"1.35,1.25,0.85,0.85,0.95","0.75,1.3,1.05,1.05,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r18_cezanne_fix_prev\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r18_cezanne_fix_prev\epoch_0005.pt,0.7028749804099402,0.8531692220133332,0.40169652889333335,0.6730355500678221,0.8475346248333333,0.41145253725000003,0.6509693890810013,0.8102291200833334,0.42359478416666674,0.8222327017784119,0.8757076107333333,0.3626724954666667,0.4205325405332975,0.6662749521537945,0.3961133653329673,0.6434647195065843,0.37522215121412766,0.6248719284443175,0.4205325405332975,0.6662749521537945,0.37522215121412766
K2_r14_soft_art,epoch_0005,5,2.0,R14_soft_art,Soft version of art target emphasis.,"1.25,1.1,0.95,0.95,0.95","0.85,1.15,1.15,1.15,1.15",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r14_soft_art\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r14_soft_art\epoch_0005.pt,0.7028350342909495,0.8486396179733332,0.4017758391333333,0.6734600626428923,0.8428341432499998,0.4109311121333333,0.647034881512324,0.8103572756666667,0.42018202441666674,0.8203349208831787,0.8718615168666666,0.3651547471333333,0.42045289861639823,0.6662212285924505,0.3967143701236643,0.6439231514712134,0.37516245513027763,0.6235089644371773,0.42045289861639823,0.6662212285924505,0.37516245513027763
K2_r12_hayao_cezanne,epoch_0004,4,2.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\epoch_0004.pt,0.7006684597333274,0.8536297988266667,0.40098131581333335,0.6707484087347984,0.8486673287833334,0.4091250617666667,0.6457386734584968,0.8162915557499999,0.40856494391666665,0.8203486637274423,0.8734796790000001,0.368406332,0.4197134988005562,0.6650910382919961,0.39632842458128065,0.6427926940592856,0.3819124885521033,0.6267324073771896,0.4197134988005562,0.6650910382919961,0.3819124885521033
K2_r04_cezanne_strong,epoch_0002,2,2.0,R04_cezanne_strong,Repair Cezanne style drop by target emphasis.,"1.35,1.05,0.85,0.85,1.25","0.75,1.1,1,1,1.6",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\epoch_0002.pt,0.6976648773352305,0.8572032088266667,0.3985264863066667,0.6667661717534066,0.8526937737333332,0.40707007650000004,0.640421632428964,0.8161483087500001,0.41761496825,0.8212596996625263,0.8752409492,0.3643521255333334,0.4196269451512495,0.6639979000605665,0.39534561521013517,0.6409234848647143,0.372971972735529,0.6201088221913266,0.4196269451512495,0.6639979000605665,0.372971972735529
K2_r18_cezanne_fix_prev,epoch_0006,6,2.0,R18_cezanne_fix_prev,Previous manual recipe plus extra Cezanne target.,"1.35,1.25,0.85,0.85,0.95","0.75,1.3,1.05,1.05,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r18_cezanne_fix_prev\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r18_cezanne_fix_prev\epoch_0006.pt,0.7049621351162593,0.8480839109066668,0.40487963181333325,0.6756393845379354,0.8422859034666665,0.4149307470166666,0.6548645374675591,0.8061461735833335,0.43407372833333335,0.8222531374295553,0.8712759406666667,0.36467517099999996,0.41953732540804695,0.6665175166909019,0.395295829997729,0.6439398384938246,0.37060504613573186,0.6237361444372468,0.41953732540804695,0.6665175166909019,0.37060504613573186
K2_r04_cezanne_strong,epoch_0003,3,2.0,R04_cezanne_strong,Repair Cezanne style drop by target emphasis.,"1.35,1.05,0.85,0.85,1.25","0.75,1.1,1,1,1.6",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\epoch_0003.pt,0.6993344920873642,0.8546636665066666,0.4002984826666667,0.6688682460288207,0.8499018328166666,0.40889536854999997,0.6437347824374835,0.8157687212500001,0.4176271534166667,0.8211994763215383,0.8737110012666667,0.3659109391333334,0.4193919560283283,0.6644629509234534,0.395371118057474,0.6416509809262334,0.37489365769282,0.622258104888531,0.4193919560283283,0.6644629509234534,0.37489365769282
K2_r01_uniform_unbalanced,epoch_0002,2,2.0,R01_uniform_unbalanced,"Uniform content and target weights, unbalanced sampler.","1,1,1,1,1","1,1,1,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r01_uniform_unbalanced\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r01_uniform_unbalanced\epoch_0002.pt,0.6988696349859238,0.8571870921599999,0.40025675561333335,0.6677925601104895,0.85244085555,0.40839751071666663,0.6382591895759107,0.8184417991666666,0.4084826813333333,0.8231779344876606,0.8761720386,0.36769373520000004,0.41914234228978337,0.6641753982761838,0.3950677408862556,0.6411260353209849,0.37754136443230235,0.6218995347576752,0.41914234228978337,0.6641753982761838,0.37754136443230235
K2_r16_photo_hayao_content_art_target,epoch_0002,2,2.0,R16_photo_hayao_content_art_target,Photo/Hayao content anchors with uniform art target pressure.,"1.55,1.35,0.75,0.75,0.75","0.6,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r16_photo_hayao_content_art_target\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r16_photo_hayao_content_art_target\epoch_0002.pt,0.6998529040018718,0.85274354832,0.4012432528266666,0.6698842534422874,0.8482891032,0.40947025276666665,0.6426895019908746,0.8138200299166666,0.42264538883333336,0.8197275062402088,0.8705613288,0.3683352530666667,0.4190416482999719,0.6644692491118833,0.3955865788608642,0.6421101762691535,0.37105974752284004,0.6198222902024019,0.4190416482999719,0.6644692491118833,0.37105974752284004
K2_r00_balanced_default,epoch_0007,7,2.0,R00_balanced_default,Original balanced target sampler from base config.,,,True,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r00_balanced_default\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r00_balanced_default\epoch_0007.pt,0.7058104195992151,0.8469225474800001,0.4064122713333333,0.6767427195608616,0.8409450351666667,0.41602061885,0.6513926036655903,0.8101370719166667,0.4334349355833333,0.8220812197526296,0.8708325967333334,0.3679788812666666,0.418960403839165,0.6665324777728231,0.39520379456692,0.6442755511170601,0.36905629245633537,0.621702964928467,0.418960403839165,0.6665324777728231,0.36905629245633537
K2_r14_soft_art,epoch_0002,2,2.0,R14_soft_art,Soft version of art target emphasis.,"1.25,1.1,0.95,0.95,0.95","0.85,1.15,1.15,1.15,1.15",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r14_soft_art\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r14_soft_art\epoch_0002.pt,0.6978958621819813,0.8525060014533336,0.4001637028,0.667487811346849,0.8479794006499999,0.40786091156666665,0.6386889924605688,0.8174385145833334,0.413296316,0.8195280655225119,0.8706124046666666,0.3693748677333333,0.41862326980244113,0.6635750144382878,0.3952456241512839,0.6411157583271185,0.3747211848068639,0.6204941344993696,0.41862326980244113,0.6635750144382878,0.3747211848068639
K2_r02_prev_manual,epoch_0004,4,2.0,R02_prev_manual,Previous manual recipe: more photo/Hayao content and Hayao/art target.,"1.35,1.25,0.85,0.85,0.85","0.8,1.35,1.05,1.05,1.05",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r02_prev_manual\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r02_prev_manual\epoch_0004.pt,0.6999709285100302,0.8498638231333334,0.40207587047999993,0.6698602539300919,0.8445083788333333,0.4102682095166667,0.6418578741451104,0.8180222939999999,0.41167949266666665,0.8204136268297832,0.8712856003333334,0.3693065143333334,0.418529508118666,0.6642545488635196,0.3950378869238133,0.6418152917237263,0.37761815015294614,0.6231197957609884,0.418529508118666,0.6642545488635196,0.37761815015294614
K2_r04_cezanne_strong,epoch_0001,1,2.0,R04_cezanne_strong,Repair Cezanne style drop by target emphasis.,"1.35,1.05,0.85,0.85,1.25","0.75,1.1,1,1,1.6",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\epoch_0001.pt,0.6925974568923314,0.8615885599066666,0.39575488412,0.6610783307254314,0.8584225156,0.40305357578333334,0.633406971146663,0.81959045075,0.40813333716666667,0.8186739615599314,0.8742527371333333,0.36656011746666667,0.4184986305981001,0.6616741375380154,0.3946283456536693,0.6386321634473637,0.37489247022794486,0.6188678632369976,0.4184986305981001,0.6616741375380154,0.37489247022794486
K2_r18_cezanne_fix_prev,epoch_0004,4,2.0,R18_cezanne_fix_prev,Previous manual recipe plus extra Cezanne target.,"1.35,1.25,0.85,0.85,0.95","0.75,1.3,1.05,1.05,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r18_cezanne_fix_prev\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r18_cezanne_fix_prev\epoch_0004.pt,0.6997971866130829,0.85353819752,0.4023456628,0.6696743174393971,0.8482029720666665,0.41131028081666665,0.6462214599053066,0.8131582911666667,0.41362530599999997,0.8202886633078258,0.8748790993333333,0.3664871907333333,0.4182368237396668,0.6640471893185038,0.3942303858776891,0.6413297080497747,0.3789279108082075,0.6252750918384493,0.4182368237396668,0.6640471893185038,0.3789279108082075
K2_r05_vangogh_strong,epoch_0003,3,2.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\epoch_0003.pt,0.6999833271503448,0.8551503079199999,0.4025775043733333,0.6694121048847833,0.8500543071333334,0.4112136819333333,0.6399312687416872,0.8249830794166667,0.4092481454166667,0.8222682162125906,0.8755343110666667,0.36803279413333334,0.4181857862032165,0.6640870361170574,0.3941406885043689,0.6411930794984425,0.3780405838150171,0.6227184737862633,0.4181857862032165,0.6640870361170574,0.3780405838150171
K2_r19_hayao_fix_prev,epoch_0003,3,2.0,R19_hayao_fix_prev,Previous manual recipe plus extra Hayao target.,"1.35,1.35,0.8,0.8,0.8","0.75,1.6,1,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r19_hayao_fix_prev\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r19_hayao_fix_prev\epoch_0003.pt,0.6997823541561762,0.8528645365866666,0.4026128100533334,0.6693564753234386,0.8479932896166666,0.4102542778666667,0.6389596914251645,0.8172670846666666,0.41286393133333343,0.8214858694871265,0.8723495244666667,0.3720469388,0.41804101412362116,0.6639440466828478,0.39475011790424397,0.6414927117069017,0.37515628125983747,0.6208214234596903,0.41804101412362116,0.6639440466828478,0.37515628125983747
K2_r15_hard_art,epoch_0005,5,2.0,R15_hard_art,Hard version of art target emphasis.,"1.6,1.1,0.75,0.75,0.75","0.45,1.45,1.45,1.45,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r15_hard_art\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r15_hard_art\epoch_0005.pt,0.7026571179231008,0.8489596172133334,0.4053444987866666,0.6727587233980497,0.8431605828666667,0.41406210616666667,0.6460466158886751,0.8109628859166667,0.42331127866666673,0.8222506960233051,0.8721557545999999,0.37047406926666665,0.41783892063967787,0.6648565520746822,0.39419482944585527,0.6423714330503989,0.3725677968385671,0.6217713527943054,0.41783892063967787,0.6648565520746822,0.3725677968385671
K2_r11_photo_target_some,epoch_0007,7,2.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\epoch_0007.pt,0.7065053783655167,0.84213254136,0.40887305488,0.6780572171509267,0.8360117411666668,0.41835648065,0.65235973422726,0.8069763830000001,0.4308287936666667,0.8202980232238769,0.8666157421333335,0.3709393518,0.41763436602405773,0.666122926729586,0.3943875861043322,0.6443124229206024,0.37130437689342227,0.6232437494643857,0.41763436602405773,0.666122926729586,0.37130437689342227
K2_r06_monet_strong,epoch_0006,6,2.0,R06_monet_strong,Monet target emphasis.,"1.35,1.05,1.25,0.85,0.85","0.75,1.1,1.6,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\epoch_0006.pt,0.7048274988730747,0.8457324014666667,0.4077959803866667,0.6762859800954659,0.8402230537833335,0.4169746144333334,0.650925941268603,0.8111916187499999,0.42900512675,0.8189935739835104,0.8677697922000001,0.3710814442,0.417401677966647,0.6654092811321652,0.39429189429849004,0.6436447720103862,0.37167537532980294,0.6229500674620919,0.417401677966647,0.6654092811321652,0.37167537532980294
K2_r04_cezanne_strong,epoch_0006,6,2.0,R04_cezanne_strong,Repair Cezanne style drop by target emphasis.,"1.35,1.05,0.85,0.85,1.25","0.75,1.1,1,1,1.6",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\epoch_0006.pt,0.7047018738190335,0.8464344546933333,0.4076967674266666,0.6757359243929387,0.8408632438500001,0.4172558834666667,0.6511268950998783,0.8128539501666667,0.42648155941666666,0.820565671523412,0.8687192980666667,0.3694603032666667,0.4173971978634988,0.6653623493830385,0.3937811342701984,0.6431887916420769,0.3734332814995499,0.6239639360190876,0.4173971978634988,0.6653623493830385,0.3734332814995499
K2_r19_hayao_fix_prev,epoch_0006,6,2.0,R19_hayao_fix_prev,Previous manual recipe plus extra Hayao target.,"1.35,1.35,0.8,0.8,0.8","0.75,1.6,1,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r19_hayao_fix_prev\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r19_hayao_fix_prev\epoch_0006.pt,0.7048076090415318,0.84422187728,0.40821668734666666,0.6756924039622147,0.83859131,0.41727093995000003,0.6500331655144691,0.8031159145833333,0.43252221616666664,0.8212684293588003,0.8667441464000001,0.3719996769333334,0.4170933816618732,0.6652491053056624,0.39374559944382626,0.6431552335929396,0.3688793801843173,0.6211387819260716,0.4170933816618732,0.6652491053056624,0.3688793801843173
K2_r10_no_photo_target,epoch_0006,6,2.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\epoch_0006.pt,0.7050070790052413,0.8461288298133333,0.4083888677466666,0.6757953629394372,0.8403513586333334,0.4181853972333333,0.6551169802745183,0.80908317975,0.43874693174999996,0.8218539432684582,0.8692387145333335,0.3692027498,0.41709003625690605,0.6653184976420735,0.39318761064016394,0.6429020968789675,0.36768641524174817,0.6222646110659369,0.41709003625690605,0.6653184976420735,0.36768641524174817
K2_r03_hayao_strong,epoch_0003,3,2.0,R03_hayao_strong,Strong Hayao target pressure.,"1.3,1.4,0.85,0.85,0.85","0.75,1.7,1,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\epoch_0003.pt,0.6986318695147833,0.8570289343066666,0.40315258193333336,0.6673962208131948,0.85193409235,0.4105942874833334,0.6358382202684879,0.82358055825,0.40421077425,0.8235744643211366,0.8774083021333332,0.3733857597333333,0.41697662749898673,0.6630073115079425,0.3933671450593317,0.64009954290941,0.3788255609560203,0.6218210721870171,0.41697662749898673,0.6630073115079425,0.3788255609560203
K2_r14_soft_art,epoch_0001,1,2.0,R14_soft_art,Soft version of art target emphasis.,"1.25,1.1,0.95,0.95,0.95","0.85,1.15,1.15,1.15,1.15",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r14_soft_art\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r14_soft_art\epoch_0001.pt,0.6963232077757517,0.8493638687466667,0.40139930712,0.666172346174717,0.8462268951666667,0.40822843308333334,0.6368347113331159,0.8063168953333333,0.4244345455833334,0.816926654179891,0.8619117630666666,0.37408280326666665,0.41681955464298925,0.6621203275622387,0.39422185313236435,0.6401320734343994,0.36654006001675155,0.6153904714123586,0.41681955464298925,0.6621203275622387,0.36654006001675155
K2_r02_prev_manual,epoch_0007,7,2.0,R02_prev_manual,Previous manual recipe: more photo/Hayao content and Hayao/art target.,"1.35,1.25,0.85,0.85,0.85","0.8,1.35,1.05,1.05,1.05",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r02_prev_manual\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r02_prev_manual\epoch_0007.pt,0.7055864132245382,0.8390661249866667,0.40927610793333336,0.6767740404605865,0.8333192802833332,0.4183045624166667,0.6537116741140684,0.8050218889166667,0.4353959835,0.8208359042803448,0.8620535038,0.37316228999999995,0.41680675220935853,0.6653845308192832,0.3936763716107614,0.643496529453548,0.3690882368377421,0.6225239939491445,0.41680675220935853,0.6653845308192832,0.3690882368377421
