"checkpoint_path","action","size_mb","cleanup_class","reason"
"latent-256/photo/2015-11-30 09_10_09.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-29 17_52_54.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-29 17_32_26.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-29 13_30_17.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-29 10_16_20.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-29 06_51_05.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-29 02_43_06.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-29 02_43_01.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-29 00_45_40.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-28 21_25_57.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-28 13_58_26.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-28 12_28_01.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-28 10_04_43.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-28 07_22_53.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-28 06_57_02.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-28 04_36_56.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-28 02_46_54.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-28 02_20_49.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-28 00_48_42.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-27 19_05_03.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-27 18_29_30.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-27 17_56_18.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-27 07_05_16.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-26 21_03_50.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-26 17_35_11.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-26 12_47_28.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-26 11_44_52.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-26 11_05_18.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-26 09_36_08.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-26 09_01_00.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-26 08_53_32.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-26 08_01_01.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-26 06_55_41.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-26 06_53_58.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-25 21_09_53.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-25 19_04_19.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-25 17_25_45.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-25 13_43_52.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-25 13_41_25.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-25 12_55_42.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-25 10_38_35.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-25 09_05_33.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-25 06_53_36.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-25 04_50_11.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-25 04_39_53.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-24 20_11_50.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-24 18_58_57.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-24 16_35_19.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-24 14_23_25.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-24 13_31_11.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-24 12_31_46.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-24 11_13_19.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-24 10_38_17.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-24 10_07_42.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-24 06_44_03.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-23 18_42_12.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-23 13_48_33.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-23 12_10_40.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-23 10_20_05.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-23 10_14_15.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-23 08_02_30.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-23 06_38_05.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-23 06_33_10.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-23 03_25_23.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-23 01_58_32.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-23 01_37_16.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-23 01_37_15.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-23 00_22_27.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-22 18_19_23.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-22 17_01_30.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-22 16_10_51.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-22 16_08_15.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-22 13_46_38.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-22 11_19_57.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-22 08_51_22.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-22 08_18_45.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-22 07_58_18.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-22 05_35_34.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-22 03_51_01.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-22 02_26_16.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-21 08_57_40.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-21 04_14_23.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-21 02_33_38.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-20 16_35_37.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-20 15_13_53.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-20 10_25_53.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-20 03_30_00.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-20 01_58_00.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-20 00_20_54.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-19 22_52_04.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-19 22_13_47.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-19 18_47_21.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-19 16_19_41.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-19 14_01_06.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-19 08_13_16.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-19 08_12_55.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-19 06_45_32.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-19 06_27_07.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-19 03_46_43.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-19 01_56_28.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-18 22_53_04.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-18 20_24_13.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-18 12_48_43.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-18 12_44_56.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-18 12_03_30.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-18 11_55_57.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-18 11_48_16.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-18 10_50_20.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-18 10_47_10.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-18 08_31_25.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-18 07_30_39.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-18 05_58_43.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-17 22_33_01.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-17 17_25_34.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-17 15_29_52.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-17 10_33_52.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-17 10_11_57.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-17 02_08_33.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-16 21_07_37.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-16 19_10_12.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-16 16_45_12.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-16 15_53_25.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-16 15_40_00.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-16 14_38_30.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-16 13_35_27.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-16 03_32_10.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-16 01_56_56.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-16 00_59_06.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-15 21_15_02.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-15 19_42_52.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-15 16_04_42.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-15 15_12_34.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-15 09_22_01.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-15 09_02_16.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-15 08_52_17.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-15 08_24_54.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-15 07_55_48.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-15 06_16_47.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-15 03_55_09.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-15 01_46_08.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-14 22_52_45.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-14 16_33_54.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-14 16_27_58.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-14 13_54_19.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-14 10_50_34.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-14 10_06_01.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-14 06_35_08.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-14 03_56_48.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-14 03_15_57.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-14 02_12_04.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-14 00_29_33.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-13 16_19_17.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-13 16_16_48.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-13 16_16_47.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-13 13_14_52.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-13 09_06_27.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-13 03_13_29.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-12 22_49_40.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-12 00_02_16.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-11 18_46_59.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-11 17_23_20.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-11 13_16_58.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-10 14_40_00.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-10 12_48_46.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-10 12_27_39.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-10 11_38_06.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-10 09_50_22.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-10 09_45_50.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-10 07_28_11.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-10 05_58_11.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-10 03_49_57.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-10 00_45_34.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-09 21_02_48.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-09 18_41_00.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-09 15_21_47.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-09 11_33_45.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-09 09_32_17.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-09 07_10_18.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-09 06_11_07.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-09 02_20_07.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-08 20_49_39.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-08 19_44_38.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-08 12_12_06.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-08 08_02_10.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-08 07_40_26.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-08 03_18_01.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-07 20_35_02.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-07 15_50_35.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-07 13_07_19.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-07 09_22_24.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-07 08_44_05.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-07 07_33_06.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-07 01_41_38.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-06 14_39_52.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-06 11_56_11.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-06 11_47_56.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-06 09_24_04.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-05 13_14_11.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-05 12_43_45.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-05 12_26_48.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-05 09_43_49.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-05 07_22_44.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-05 06_39_03.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-04 17_57_10.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-04 17_25_20.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-04 16_21_11.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-04 14_18_04.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-04 11_51_12.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-04 11_14_33.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-04 11_12_32.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-04 10_13_37.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-04 10_00_26.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-04 08_32_15.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-04 03_19_25.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-04 01_55_58.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-03 23_48_08.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-03 18_29_36.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-03 14_56_35.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-03 12_23_49.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-03 12_22_18.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-02 22_17_20.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-02 19_12_39.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-02 13_43_58.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-02 07_36_59.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"latent-256/photo/2015-11-02 05_25_28.pt","skipped","0.017","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
